#TEXT,TEXT
id,reward
103_reward4,"1_1_300_1.0,1_2_12000_1.0,3_10003_5_1.0,3_10018_1_1.0,3_20038_80_1.0"
103_reward5,"1_1_350_1.0,1_2_20000_1.0,3_10003_5_1.0,3_11002_20_1.0,3_10017_10_1.0"
103_reward6,"1_2_30000_1.0,1_1_400_1.0,3_10003_10_1.0,3_10016_10_1.0"
104_reward1,"1_1_100_1.0,3_50002_10_1.0"
104_reward2,"1_1_200_1.0,1_7_50_1.0"
104_reward3,"1_1_300_1.0,3_11001_20_1.0"
104_reward4,"1_1_400_1.0,3_10017_10_1.0,3_20001_10_1.0"
104_reward5,"1_1_500_1.0,3_11002_10_1.0,3_20001_20_1.0"
104_reward6,"1_1_600_1.0,3_10018_1_1.0,3_20001_30_1.0"
105_reward,"1_2_8000_1.0,1_1_100_1.0,1_7_20_1.0"
106_reward1,"1_14_10_1.0,1_2_3000_1.0"
106_reward2,"1_14_20_1.0,1_1_20_1.0"
106_reward3,"1_7_20_1.0,1_14_30_1.0"
106_reward4,"3_10016_2_1.0,1_14_40_1.0"
invite01,"1_1_50_1.0,1_2_10000_1.0"
invite02,"1_1_100_1.0,1_2_50000_1.0"
invite03,"1_1_250_1.0,3_40052_1_1.0"
invite04,"1_1_500_1.0,3_40052_2_1.0"
invite05,"1_1_2250_1.0,3_40053_1_1.0"
invitereward,"1_1_20_1.0,1_7_20_1.0,3_10003_5_1.0"
jinjie_base_1,"1_1_500_1.0,1_2_20000_1.0,3_10016_20_1.0,3_10017_30_1.0,3_10025_1_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
jinjie_base_2,"1_1_1200_1.0,1_2_50000_1.0,3_10016_60_1.0,3_10017_70_1.0,3_10025_3_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
suipian_base_1,3_40073_1_1.0
suipian_base_2,3_40074_1_1.0
huodong_base_1,"3_40072_1_1.0,3_11002_60_1.0,3_11001_120_1.0"
huodong_extra_1,"1_1_3000_1.0,1_2_300000_1.0,1_7_500_1.0"
huodong_base_2,"3_10026_1_1.0,3_10025_2_1.0,3_10024_5_1.0"
huodong_extra_2,"1_1_2000_1.0,1_2_300000_1.0,1_7_500_1.0"
xuanze_zuo_1,"1_1_120_1.0,1_2_50000_1.0,3_40072_1_1.0,3_10026_1_1.0,3_10016_20_1.0,3_11001_50_1.0"
xuanze_you_1,"1_1_1000_1.0,1_2_200000_1.0,3_40072_1_1.0,3_10026_1_1.0,3_10016_50_1.0,1_7_250_1.0"
xuanze_zuo_2,"1_1_4000_1.0,1_2_900000_1.0,3_40071_1_1.0,3_10025_1_1.0,3_10018_1_1.0,1_7_100_1.0"
xuanze_you_2,"1_1_6500_1.0,1_2_1500000_1.0,3_40072_1_1.0,3_10026_1_1.0,3_10018_3_1.0,1_7_200_1.0"
suipianlibao1_40073,"6_suipianlibao140073a_1_1.0,6_suipianlibao140073b_1_1.0,6_suipianlibao140073ba_1_1.0"
suipianlibao2_40074,"6_suipianlibao140074a_1_1.0,6_suipianlibao140074b_1_1.0,6_suipianlibao140074asss_1_1.0"
wenzhanglibao_lv,6_wenzhanglibaolv_1_1.0
wenzhanglibao_lan,6_wenzhanglibaolan_1_1.0
xiyiren,6_xiyiren_1_1.0
110_reward1,"1_2_5000_1.0,1_1_50_1.0,3_10003_5_1.0"
110_reward2,"1_2_5000_1.0,1_1_100_1.0,3_10003_5_1.0,3_20001_5_1.0"
110_reward3,"1_2_5000_1.0,1_1_300_1.0,3_10003_5_1.0,3_20001_5_1.0"
110_reward4,"1_2_5000_1.0,1_1_200_1.0,3_10003_5_1.0,3_20001_5_1.0"
110_reward5,"1_2_5000_1.0,1_1_250_1.0,3_10003_5_1.0,3_20001_5_1.0"
110_reward6,"1_2_10000_1.0,1_1_300_1.0,3_10003_10_1.0,3_20001_5_1.0"
110_reward7,"1_2_10000_1.0,1_1_500_1.0,3_10003_10_1.0,3_40072_1_1.0"
110_reward8,"1_2_10000_1.0,1_1_400_1.0,3_10003_10_1.0,3_20001_10_1.0"
110_reward9,"1_2_10000_1.0,1_1_450_1.0,3_10003_10_1.0,3_20001_10_1.0"
110_reward10,"1_2_10000_1.0,1_1_1000_1.0,3_10003_10_1.0,3_20001_10_1.0"
110_reward11,"1_2_20000_1.0,1_1_550_1.0,3_10003_15_1.0,3_20001_10_1.0"
110_reward12,"1_2_20000_1.0,1_1_600_1.0,3_10003_15_1.0,3_20001_10_1.0"
110_reward13,"1_2_20000_1.0,1_1_650_1.0,3_10003_15_1.0,3_20001_10_1.0"
110_reward14,"1_2_20000_1.0,1_1_1500_1.0,3_10003_15_1.0,3_40067_1_1.0"
110_reward15,"1_2_20000_1.0,1_1_750_1.0,3_10003_15_1.0,3_20001_15_1.0"
110_reward16,"1_2_40000_1.0,1_1_800_1.0,3_10003_20_1.0,3_20001_15_1.0"
110_reward17,"1_2_40000_1.0,1_1_850_1.0,3_10003_20_1.0,3_20001_15_1.0"
110_reward18,"1_2_40000_1.0,1_1_900_1.0,3_10003_20_1.0,3_20001_15_1.0"
110_reward19,"1_2_40000_1.0,1_1_950_1.0,3_10003_20_1.0,3_20001_15_1.0"
110_reward20,"1_2_40000_1.0,1_1_2000_1.0,3_10003_20_1.0,3_40072_1_1.0"
111_reward1,"1_2_3000_1.0,1_1_100_1.0,3_10003_5_1.0,3_40067_1_1.0"
111_reward2,"1_2_5000_1.0,1_1_200_1.0,3_10003_5_1.0,3_10017_5_1.0"
111_reward3,"1_2_8000_1.0,1_1_250_1.0,3_10003_5_1.0,3_11002_20_1.0"
111_reward4,"1_2_12000_1.0,1_1_300_1.0,3_10003_10_1.0,3_10018_1_1.0"
111_reward5,"1_2_20000_1.0,1_1_350_1.0,3_10003_15_1.0,3_10017_10_1.0"
111_reward6,"1_2_30000_1.0,1_1_400_1.0,3_10003_20_1.0,3_10016_10_1.0"
112_reward1,"1_1_100_1.0,3_50002_10_1.0,3_40066_1_1.0"
112_reward2,"1_1_150_1.0,4_70024_1_1_0_1.0"
112_reward3,"1_1_200_1.0,4_70012_1_1_0_1.0"
112_reward4,"1_1_500_1.0,3_11001_20_1.0"
112_reward5,"1_1_300_1.0,3_10017_10_1.0"
112_reward6,"1_1_350_1.0,3_11002_10_1.0"
112_reward7,"1_1_400_1.0,3_10018_1_1.0"
112_reward8,"1_1_450_1.0,3_10025_1_1.0"
112_reward9,"1_1_500_1.0,3_10016_20_1.0"
112_reward10,"1_1_550_1.0,3_11003_20_1.0"
112_reward11,"1_1_600_1.0,1_7_100_1.0"
112_reward12,"1_1_650_1.0,3_10019_1_1.0"
113_reward,"1_2_8000_1.0,1_1_100_1.0,1_7_20_1.0"
114_reward1,"1_2_8888_1.0,1_1_88_1.0,3_10003_8_1.0,1_7_20_1.0"
114_reward2,"1_2_88888_1.0,1_1_500_1.0,3_10003_20_1.0,3_20036_5_1.0"
115_reward1,"1_2_2000_1.0,1_1_20_1.0,3_10003_2_1.0,3_11001_5_1.0"
115_reward2,"1_2_8000_1.0,1_1_80_1.0,3_10003_8_1.0,3_11001_10_1.0"
115_reward3,"1_2_16000_1.0,1_1_160_1.0,3_10003_16_1.0,3_11001_20_1.0"
115_reward4,"1_2_32000_1.0,1_1_320_1.0,3_10003_32_1.0,3_11002_5_1.0"
115_reward5,"1_2_48000_1.0,1_1_480_1.0,3_10003_48_1.0,3_11002_10_1.0"
115_reward6,"1_2_80000_1.0,1_1_800_1.0,3_10003_80_1.0,3_11002_20_1.0"
115_reward7,"1_2_128000_1.0,1_1_1280_1.0,3_10003_128_1.0,3_11002_40_1.0"
115_reward8,"1_2_160000_1.0,1_1_1600_1.0,3_10003_160_1.0,3_11003_5_1.0"
115_reward9,"1_2_240000_1.0,1_1_2400_1.0,3_10003_240_1.0,3_11003_10_1.0"
115_reward10,"1_2_320000_1.0,1_1_3200_1.0,3_10003_320_1.0,3_11003_20_1.0"
116_reward1,"1_2_3000_1.0,1_14_20_1.0"
116_reward2,"1_2_5000_1.0,1_14_30_1.0"
116_reward3,"1_2_8000_1.0,1_14_50_1.0"
116_reward4,"1_1_20_1.0,1_14_30_1.0"
116_reward5,"1_1_30_1.0,1_14_50_1.0"
116_reward6,"1_1_50_1.0,1_14_100_1.0"
117_reward1,"1_2_3000_1.0,1_14_50_1.0"
117_reward2,"1_2_5000_1.0,1_14_100_1.0"
117_reward3,"1_2_8000_1.0,1_14_150_1.0"
117_reward4,"1_2_12000_1.0,1_14_200_1.0"
117_reward5,"1_2_15000_1.0,1_14_250_1.0"
117_reward6,"1_2_18000_1.0,1_14_300_1.0"
117_reward7,"1_1_20_1.0,1_14_350_1.0"
117_reward8,"1_1_30_1.0,1_14_400_1.0"
117_reward9,"1_1_50_1.0,1_14_450_1.0"
117_reward10,"1_1_100_1.0,1_14_500_1.0"
118_reward1,"1_2_3000_1.0,1_1_30_1.0,1_14_100_1.0"
118_reward2,"1_2_3000_1.0,1_1_30_1.0,1_14_60_1.0"
118_reward3,"1_2_3000_1.0,1_1_50_1.0,1_14_30_1.0"
118_reward4,"1_2_5000_1.0,1_1_80_1.0,1_14_50_1.0"
118_reward5,"1_2_8000_1.0,1_1_100_1.0,1_14_80_1.0"
118_reward6,"1_2_3000_1.0,1_1_50_1.0,1_14_30_1.0"
118_reward7,"1_2_5000_1.0,1_1_80_1.0,1_14_50_1.0"
118_reward8,"1_2_8000_1.0,1_1_100_1.0,1_14_80_1.0"
118_reward9,"1_2_3000_1.0,1_1_50_1.0,1_14_30_1.0"
118_reward10,"1_2_5000_1.0,1_1_80_1.0,1_14_50_1.0"
118_reward11,"1_2_8000_1.0,1_1_100_1.0,1_14_80_1.0"
119_reward1,"1_2_3000_1.0,1_1_30_1.0"
119_reward2,"1_2_5000_1.0,1_1_50_1.0"
119_reward3,"1_2_8000_1.0,1_1_80_1.0"
119_reward4,"1_2_3000_1.0,1_1_30_1.0"
119_reward5,"1_2_5000_1.0,1_1_50_1.0"
119_reward6,"1_2_8000_1.0,1_1_80_1.0"
120_reward1,"1_2_8000_1.0,1_1_50_1.0,3_40059_1_1.0"
120_reward2,"1_2_12000_1.0,1_1_100_1.0,3_40059_4_1.0"
120_reward3,"1_2_20000_1.0,1_1_150_1.0,3_40059_5_1.0"
120_reward4,"1_2_20000_1.0,1_1_200_1.0,3_40059_5_1.0"
120_reward5,"1_2_20000_1.0,1_1_250_1.0,3_40059_5_1.0"
120_reward6,"1_2_20000_1.0,1_1_300_1.0,3_40059_10_1.0"
120_reward7,"1_2_20000_1.0,1_1_350_1.0,3_40059_20_1.0"
20xinyang1,"1_2_500_1.0,3_50002_3_1.0,3_11001_2_1.0,1_15_10_1.0,2_5_10_1.0"
20xinyang2,"1_2_1000_1.0,3_50002_4_1.0,3_11001_2_1.0,1_15_10_1.0,2_5_10_1.0"
20xinyang3,"1_2_1500_1.0,3_50002_5_1.0,3_11001_2_1.0,1_15_10_1.0,2_5_10_1.0"
20xinyang4,"1_2_2000_1.0,3_50002_6_1.0,3_11001_2_1.0,1_15_15_1.0,2_5_10_1.0"
20xinyang5,"1_2_3000_1.0,3_50002_7_1.0,3_11001_2_1.0,1_15_15_1.0,2_5_10_1.0"
20xinyang6,"1_2_4000_1.0,3_50002_8_1.0,3_11001_2_1.0,1_15_20_1.0,2_5_10_1.0"
20xinyang7,"1_2_5000_1.0,3_50003_2_1.0,3_11001_2_1.0,1_15_20_1.0,2_5_10_1.0"
20xinyang8,"1_2_6500_1.0,3_50003_3_1.0,3_11001_2_1.0,1_15_25_1.0,2_5_10_1.0"
20xinyang9,"1_2_8000_1.0,3_50003_4_1.0,3_11001_2_1.0,1_15_30_1.0,2_5_10_1.0"
25xinyang1,"1_2_1000_1.0,3_50002_4_1.0,3_11001_3_1.0,1_15_10_1.0,2_5_15_1.0"
25xinyang2,"1_2_1500_1.0,3_50002_5_1.0,3_11001_3_1.0,1_15_10_1.0,2_5_15_1.0"
25xinyang3,"1_2_2000_1.0,3_50002_6_1.0,3_11001_3_1.0,1_15_10_1.0,2_5_15_1.0"
25xinyang4,"1_2_2500_1.0,3_50002_7_1.0,3_11001_3_1.0,1_15_15_1.0,2_5_15_1.0"
25xinyang5,"1_2_3500_1.0,3_50002_8_1.0,3_11001_3_1.0,1_15_15_1.0,2_5_15_1.0"
25xinyang6,"1_2_4500_1.0,3_50002_9_1.0,3_11001_3_1.0,1_15_20_1.0,2_5_15_1.0"
25xinyang7,"1_2_5500_1.0,3_50003_3_1.0,3_11001_3_1.0,1_15_20_1.0,2_5_15_1.0"
25xinyang8,"1_2_7000_1.0,3_50003_4_1.0,3_11001_3_1.0,1_15_25_1.0,2_5_15_1.0"
25xinyang9,"1_2_8500_1.0,3_50003_5_1.0,3_11001_3_1.0,1_15_30_1.0,2_5_15_1.0"
30xinyang1,"1_2_1500_1.0,3_50003_1_1.0,3_11001_4_1.0,1_15_10_1.0,2_5_20_1.0"
30xinyang2,"1_2_2000_1.0,3_50003_2_1.0,3_11001_4_1.0,1_15_10_1.0,2_5_20_1.0"
30xinyang3,"1_2_2500_1.0,3_50003_2_1.0,3_11001_4_1.0,1_15_10_1.0,2_5_20_1.0"
30xinyang4,"1_2_3000_1.0,3_50003_3_1.0,3_11001_4_1.0,1_15_15_1.0,2_5_20_1.0"
30xinyang5,"1_2_4000_1.0,3_50003_3_1.0,3_11001_4_1.0,1_15_15_1.0,2_5_20_1.0"
30xinyang6,"1_2_5000_1.0,3_50003_4_1.0,3_11001_4_1.0,1_15_20_1.0,2_5_20_1.0"
30xinyang7,"1_2_6000_1.0,3_50003_4_1.0,3_11001_4_1.0,1_15_20_1.0,2_5_20_1.0"
30xinyang8,"1_2_7500_1.0,3_50003_5_1.0,3_11001_4_1.0,1_15_25_1.0,2_5_20_1.0"
30xinyang9,"1_2_9000_1.0,3_50003_6_1.0,3_11001_4_1.0,1_15_30_1.0,2_5_20_1.0"
35xinyang1,"1_2_2000_1.0,3_50003_2_1.0,3_11002_1_1.0,1_15_10_1.0,2_5_25_1.0"
35xinyang2,"1_2_2500_1.0,3_50003_2_1.0,3_11002_1_1.0,1_15_10_1.0,2_5_25_1.0"
35xinyang3,"1_2_3000_1.0,3_50003_3_1.0,3_11002_1_1.0,1_15_10_1.0,2_5_25_1.0"
35xinyang4,"1_2_4000_1.0,3_50003_3_1.0,3_11002_1_1.0,1_15_15_1.0,2_5_25_1.0"
35xinyang5,"1_2_5000_1.0,3_50003_4_1.0,3_11002_1_1.0,1_15_15_1.0,2_5_25_1.0"
35xinyang6,"1_2_6000_1.0,3_50003_4_1.0,3_11002_1_1.0,1_15_20_1.0,2_5_25_1.0"
35xinyang7,"1_2_7500_1.0,3_50003_5_1.0,3_11002_1_1.0,1_15_20_1.0,2_5_25_1.0"
35xinyang8,"1_2_9000_1.0,3_50003_6_1.0,3_11002_1_1.0,1_15_25_1.0,2_5_25_1.0"
35xinyang9,"1_2_10500_1.0,3_50004_2_1.0,3_11002_1_1.0,1_15_30_1.0,2_5_25_1.0"
40xinyang1,"1_2_2500_1.0,3_50003_2_1.0,3_11002_2_1.0,1_15_10_1.0,2_5_30_1.0"
40xinyang2,"1_2_3000_1.0,3_50003_3_1.0,3_11002_2_1.0,1_15_10_1.0,2_5_30_1.0"
40xinyang3,"1_2_3500_1.0,3_50003_3_1.0,3_11002_2_1.0,1_15_10_1.0,2_5_30_1.0"
40xinyang4,"1_2_5000_1.0,3_50003_4_1.0,3_11002_2_1.0,1_15_15_1.0,2_5_30_1.0"
40xinyang5,"1_2_6000_1.0,3_50004_1_1.0,3_11002_2_1.0,1_15_15_1.0,2_5_30_1.0"
40xinyang6,"1_2_7000_1.0,3_50004_2_1.0,3_11002_2_1.0,1_15_20_1.0,2_5_30_1.0"
40xinyang7,"1_2_9000_1.0,3_50004_2_1.0,3_11002_2_1.0,1_15_20_1.0,2_5_30_1.0"
40xinyang8,"1_2_10500_1.0,3_50004_3_1.0,3_11002_2_1.0,1_15_25_1.0,2_5_30_1.0"
40xinyang9,"1_2_12000_1.0,3_50004_3_1.0,3_11002_2_1.0,1_15_30_1.0,2_5_30_1.0"
45xinyang1,"1_2_3000_1.0,3_50003_3_1.0,3_11002_3_1.0,1_15_10_1.0,2_5_35_1.0"
45xinyang2,"1_2_3500_1.0,3_50003_4_1.0,3_11002_3_1.0,1_15_10_1.0,2_5_35_1.0"
45xinyang3,"1_2_4000_1.0,3_50004_1_1.0,3_11002_3_1.0,1_15_10_1.0,2_5_35_1.0"
45xinyang4,"1_2_6000_1.0,3_50004_2_1.0,3_11002_3_1.0,1_15_15_1.0,2_5_35_1.0"
45xinyang5,"1_2_7000_1.0,3_50004_2_1.0,3_11002_3_1.0,1_15_15_1.0,2_5_35_1.0"
45xinyang6,"1_2_8000_1.0,3_50004_3_1.0,3_11002_3_1.0,1_15_20_1.0,2_5_35_1.0"
45xinyang7,"1_2_10500_1.0,3_50004_3_1.0,3_11002_3_1.0,1_15_20_1.0,2_5_35_1.0"
45xinyang8,"1_2_12000_1.0,3_50004_4_1.0,3_11002_3_1.0,1_15_25_1.0,2_5_35_1.0"
45xinyang9,"1_2_13500_1.0,3_50004_4_1.0,3_11002_3_1.0,1_15_30_1.0,2_5_35_1.0"
50xinyang1,"1_2_3500_1.0,3_50003_4_1.0,3_11002_4_1.0,1_15_10_1.0,2_5_40_1.0"
50xinyang2,"1_2_4000_1.0,3_50004_1_1.0,3_11002_4_1.0,1_15_10_1.0,2_5_40_1.0"
50xinyang3,"1_2_4500_1.0,3_50004_2_1.0,3_11002_4_1.0,1_15_10_1.0,2_5_40_1.0"
50xinyang4,"1_2_7500_1.0,3_50004_2_1.0,3_11002_4_1.0,1_15_15_1.0,2_5_40_1.0"
50xinyang5,"1_2_8500_1.0,3_50004_3_1.0,3_11002_4_1.0,1_15_15_1.0,2_5_40_1.0"
50xinyang6,"1_2_9500_1.0,3_50004_3_1.0,3_11002_4_1.0,1_15_20_1.0,2_5_40_1.0"
50xinyang7,"1_2_12500_1.0,3_50004_4_1.0,3_11002_4_1.0,1_15_20_1.0,2_5_40_1.0"
50xinyang8,"1_2_14000_1.0,3_50004_4_1.0,3_11002_4_1.0,1_15_25_1.0,2_5_40_1.0"
50xinyang9,"1_2_15500_1.0,3_50004_5_1.0,3_11002_4_1.0,1_15_30_1.0,2_5_40_1.0"
55xinyang1,"1_2_4000_1.0,3_50004_1_1.0,3_11003_1_1.0,1_15_10_1.0,2_5_45_1.0"
55xinyang2,"1_2_4500_1.0,3_50004_2_1.0,3_11003_1_1.0,1_15_10_1.0,2_5_45_1.0"
55xinyang3,"1_2_5000_1.0,3_50004_2_1.0,3_11003_1_1.0,1_15_10_1.0,2_5_45_1.0"
55xinyang4,"1_2_9000_1.0,3_50004_3_1.0,3_11003_1_1.0,1_15_15_1.0,2_5_45_1.0"
55xinyang5,"1_2_10000_1.0,3_50004_3_1.0,3_11003_1_1.0,1_15_15_1.0,2_5_45_1.0"
55xinyang6,"1_2_11000_1.0,3_50004_4_1.0,3_11003_1_1.0,1_15_20_1.0,2_5_45_1.0"
55xinyang7,"1_2_14500_1.0,3_50004_5_1.0,3_11003_1_1.0,1_15_20_1.0,2_5_45_1.0"
55xinyang8,"1_2_16000_1.0,3_50004_6_1.0,3_11003_1_1.0,1_15_25_1.0,2_5_45_1.0"
55xinyang9,"1_2_17500_1.0,3_50004_7_1.0,3_11003_1_1.0,1_15_30_1.0,2_5_45_1.0"
60xinyang1,"1_2_4500_1.0,3_50004_2_1.0,3_11003_2_1.0,1_15_10_1.0,2_5_50_1.0"
60xinyang2,"1_2_5000_1.0,3_50004_2_1.0,3_11003_2_1.0,1_15_10_1.0,2_5_50_1.0"
60xinyang3,"1_2_5500_1.0,3_50004_3_1.0,3_11003_2_1.0,1_15_10_1.0,2_5_50_1.0"
60xinyang4,"1_2_10500_1.0,3_50004_4_1.0,3_11003_2_1.0,1_15_15_1.0,2_5_50_1.0"
60xinyang5,"1_2_11500_1.0,3_50004_5_1.0,3_11003_2_1.0,1_15_15_1.0,2_5_50_1.0"
60xinyang6,"1_2_12500_1.0,3_50004_6_1.0,3_11003_2_1.0,1_15_20_1.0,2_5_50_1.0"
60xinyang7,"1_2_16500_1.0,3_50004_7_1.0,3_11003_2_1.0,1_15_20_1.0,2_5_50_1.0"
60xinyang8,"1_2_18000_1.0,3_50004_8_1.0,3_11003_2_1.0,1_15_25_1.0,2_5_50_1.0"
60xinyang9,"1_2_19500_1.0,3_50004_9_1.0,3_11003_2_1.0,1_15_30_1.0,2_5_50_1.0"
20star1,6_20star1_1_1.0
20star2,6_20star2_1_1.0
20star3,6_20star3_1_1.0
20star4,6_20star4_1_1.0
20star5,6_20star5_1_1.0
25star1,6_25star1_1_1.0
25star2,6_25star2_1_1.0
25star3,6_25star3_1_1.0
25star4,6_25star4_1_1.0
25star5,6_25star5_1_1.0
30star1,6_30star1_1_1.0
30star2,6_30star2_1_1.0
30star3,6_30star3_1_1.0
30star4,6_30star4_1_1.0
30star5,6_30star5_1_1.0
35star1,6_35star1_1_1.0
35star2,6_35star2_1_1.0
35star3,6_35star3_1_1.0
35star4,6_35star4_1_1.0
35star5,6_35star5_1_1.0
40star1,6_40star1_1_1.0
40star2,6_40star2_1_1.0
40star3,6_40star3_1_1.0
40star4,6_40star4_1_1.0
40star5,6_40star5_1_1.0
45star1,6_45star1_1_1.0
45star2,6_45star2_1_1.0
45star3,6_45star3_1_1.0
45star4,6_45star4_1_1.0
45star5,6_45star5_1_1.0
50star1,6_50star1_1_1.0
50star2,6_50star2_1_1.0
50star3,6_50star3_1_1.0
50star4,6_50star4_1_1.0
50star5,6_50star5_1_1.0
55star1,6_55star1_1_1.0
55star2,6_55star2_1_1.0
55star3,6_55star3_1_1.0
55star4,6_55star4_1_1.0
55star5,6_55star5_1_1.0
60star1,6_60star1_1_1.0
60star2,6_60star2_1_1.0
60star3,6_60star3_1_1.0
60star4,6_60star4_1_1.0
60star5,6_60star5_1_1.0
pvpboxreward40064,6_pvpboxreward40064_1_1.0
towerboxreward40065,6_towerboxreward40065_1_1.0
worldboss_reward1,"3_40054_7_1.0,3_10030_5_1.0,3_10007_50_1.0,1_2_100000_1.0"
worldboss_reward2,"3_40054_5_1.0,3_10030_4_1.0,3_10007_40_1.0,1_2_90000_1.0"
worldboss_reward3,"3_40054_3_1.0,3_10030_3_1.0,3_10007_30_1.0,1_2_80000_1.0"
worldboss_reward4,"3_40053_10_1.0,3_10030_2_1.0,3_10007_20_1.0,1_2_70000_1.0"
worldboss_reward5,"3_40053_9_1.0,3_10030_2_1.0,3_10007_10_1.0,1_2_60000_1.0"
worldboss_reward6,"3_40053_8_1.0,3_10030_2_1.0,3_10007_10_1.0,1_2_55000_1.0"
worldboss_reward7,"3_40053_7_1.0,3_10030_1_1.0,3_10007_10_1.0,1_2_50000_1.0"
worldboss_reward8,"3_40053_6_1.0,3_10030_1_1.0,3_10007_5_1.0,1_2_45000_1.0"
worldboss_reward9,"3_40053_5_1.0,3_10030_1_1.0,3_10007_5_1.0,1_2_40000_1.0"
worldboss_reward10,"3_40053_4_1.0,1_2_30000_1.0"
worldboss_reward11,"3_40053_3_1.0,1_2_20000_1.0"
worldboss_reward12,"3_40053_2_1.0,1_2_10000_1.0"
worldboss_reward13,"3_40053_1_1.0,1_2_10000_1.0"
worldboss_deathreward1,1_1_250_1.0
worldboss_deathreward2,1_1_200_1.0
worldboss_deathreward3,1_1_150_1.0
worldboss_deathreward4,1_1_100_1.0
worldboss_deathreward5,1_1_50_1.0
composemonster_c,6_composemonsterb_1_1.0
composemonster_b,6_composemonstera_1_1.0
composemonster_a,6_composemonsters_1_1.0
10233_reward,1_2_5000_1.0
10234_reward,1_2_8000_1.0
10235_reward,1_2_12000_1.0
10236_reward,1_2_20000_1.0
10237_reward,1_2_5000_1.0
10238_reward,1_2_10000_1.0
10239_reward,"1_2_15000_1.0,3_10016_5_1.0"
10240_reward,"1_2_20000_1.0,3_10016_10_1.0"
10241_reward,"1_2_50000_1.0,3_10016_20_1.0"
10242_reward,1_2_5000_1.0
10243_reward,1_2_8000_1.0
10244_reward,1_2_12000_1.0
10245_reward,1_2_20000_1.0
10246_reward,"1_1_80_1.0,3_10016_5_1.0"
10247_reward,"1_1_100_1.0,3_10016_8_1.0"
10248_reward,"1_1_120_1.0,3_10016_12_1.0"
10249_reward,"1_1_150_1.0,3_10016_20_1.0"
10250_reward,"1_1_200_1.0,3_10016_30_1.0"
10251_reward,"1_1_300_1.0,3_10016_50_1.0"
10252_reward,1_1_100_1.0
10253_reward,1_1_200_1.0
10254_reward,1_1_300_1.0
10255_reward,"1_1_400_1.0,3_10024_1_1.0"
10256_reward,"1_1_500_1.0,3_10025_1_1.0"
10257_reward,1_1_50_1.0
10258_reward,1_1_80_1.0
10259_reward,1_1_150_1.0
10260_reward,1_1_300_1.0
10261_reward,"1_2_8000_1.0,3_10003_5_1.0"
10262_reward,"1_2_12000_1.0,3_10003_8_1.0"
10263_reward,"1_2_15000_1.0,3_10003_12_1.0"
10264_reward,"1_2_20000_1.0,3_10003_20_1.0"
10265_reward,"1_2_30000_1.0,3_10003_30_1.0"
10266_reward,"1_1_80_1.0,1_2_8000_1.0"
10267_reward,"1_1_100_1.0,1_2_10000_1.0"
10268_reward,"1_1_120_1.0,1_2_12000_1.0"
10269_reward,"1_1_150_1.0,1_2_15000_1.0"
10270_reward,"1_1_200_1.0,1_2_20000_1.0"
10271_reward,1_2_8000_1.0
10272_reward,1_2_12000_1.0
10273_reward,1_2_15000_1.0
10274_reward,1_2_20000_1.0
10275_reward,1_2_30000_1.0
10276_reward,1_1_50_1.0
10277_reward,1_1_80_1.0
10278_reward,1_1_120_1.0
10279_reward,1_1_200_1.0
epicfregmentda_40077,6_epicfregmentda40077_1_1.0
jinjie1_base_1,"1_2_20000_1.0,3_10016_20_1.0,3_10017_30_1.0,3_10025_1_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
jinjie1_base_2,"1_2_50000_1.0,3_10016_60_1.0,3_10017_70_1.0,3_10025_2_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
jinjie2_base_1,"1_2_20000_1.0,3_10016_20_1.0,3_10017_30_1.0,3_10026_1_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
jinjie2_base_2,"1_2_50000_1.0,3_10016_60_1.0,3_10017_70_1.0,3_10026_2_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
jinjie3_base_1,"1_2_20000_1.0,3_10016_20_1.0,3_10017_30_1.0,3_10026_2_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
jinjie3_base_2,"1_2_50000_1.0,3_10016_60_1.0,3_10017_70_1.0,3_10026_3_1.0,3_50002_20_1.0,3_50003_10_1.0,3_50004_5_1.0"
huodong_base_3,"3_40055_2_1.0,3_40054_5_1.0,3_40053_10_1.0"
huodong_extra_3,"1_1_2000_1.0,1_2_200000_1.0,3_10030_5_1.0"
huodong_base_4,"3_20024_15_1.0,3_10016_40_1.0,3_10017_20_1.0"
huodong_extra_4,"1_1_1000_1.0,3_11002_30_1.0,3_11001_50_1.0"
201_reward1,"1_2_5000_1.0,1_1_500_1.0"
201_reward2,"1_2_5000_1.0,1_1_200_1.0,3_10003_5_1.0,3_40067_1_1.0"
201_reward3,"1_2_5000_1.0,1_1_500_1.0,3_10003_5_1.0,3_40072_1_1.0"
201_reward4,"1_2_5000_1.0,1_1_200_1.0,3_10003_5_1.0,3_10017_5_1.0"
201_reward5,"1_2_5000_1.0,1_1_300_1.0,3_10003_5_1.0,3_20001_5_1.0"
201_reward6,"1_2_10000_1.0,1_1_600_1.0,3_10003_10_1.0,3_11002_20_1.0"
