#NUM,TEXT,TEXT,NUM,NUM,NUM,NUM,NUM,FLOAT,TEXT,TEXT,TEXT,NUM,NUM,TEXT,TEXT,TEXT,TEXT
id,textId,rootEffectID,actionCount,channelTime,energyCost,energyGenerate,category,levelAdjust,icon,name,tips,baseTipValue,isAoe,firstSpell,tipsDescription,tipsCurlvl,tipsNextlvl
537,bosskongdao74Piying14,bosskongdao74Piying14e1,0,0,0,50,1,0,icon_bosskongdao74Piying14,bosskongdao74Piying14Name,bosskongdao74Piying14Tips,0,1,,,,
538,bosskongdao75Sheshou11,bosskongdao75Sheshou11e1,0,0,0,50,0,0,icon_bosskongdao75Sheshou11,bosskongdao75Sheshou11Name,bosskongdao75Sheshou11Tips,0,0,,,,
539,bosskongdao75Sheshou12,bosskongdao75Sheshou12e1,0,0,0,50,0,0,,bosskongdao75Sheshou12Name,,0,0,,,,
540,bosskongdao75Sheshou13,bosskongdao75Sheshou13e1,0,0,0,50,0,0,icon_bosskongdao75Sheshou13,bosskongdao75Sheshou13Name,bosskongdao75Sheshou13Tips,0,1,,,,
541,bosskongdao75Sheshou14,bosskongdao75Sheshou14e1,0,0,0,50,0,0,,bosskongdao75Sheshou14Name,,0,1,,,,
542,bosskongdao75Sheshou15,bosskongdao75Sheshou15e1,0,0,0,50,0,0,icon_bosskongdao75Sheshou15,bosskongdao75Sheshou15Name,bosskongdao75Sheshou15Tips,0,0,,,,
543,bosskongdao76Yifanmumian11,bosskongdao76Yifanmumian11e8,0,0,0,50,0,0,icon_bosskongdao76Yifanmumian11,bosskongdao76Yifanmumian11Name,bosskongdao76Yifanmumian11Tips,0,1,,,,
544,bosskongdao76Yifanmumian12,bosskongdao76Yifanmumian12e8,0,0,0,50,0,0,,bosskongdao76Yifanmumian12Name,,0,1,,,,
545,bosskongdao76Yifanmumian13,bosskongdao76Yifanmumian13e8,0,0,0,50,0,0,,bosskongdao76Yifanmumian13Name,,0,1,,,,
546,bosskongdao76Yifanmumian14,bosskongdao76Yifanmumian14e1,0,0,0,50,0,0,icon_bosskongdao76Yifanmumian14,bosskongdao76Yifanmumian14Name,bosskongdao76Yifanmumian14Tips,0,0,,,,
547,bosskongdao76Yifanmumian15,bosskongdao76Yifanmumian15e1,0,0,0,50,5,0,icon_bosskongdao76Yifanmumian15,bosskongdao76Yifanmumian15Name,bosskongdao76Yifanmumian15Tips,0,0,,,,
548,bosskongdao76Yifanmumian16,bosskongdao76Yifanmumian16e6,0,0,0,50,0,0,icon_bosskongdao76Yifanmumian16,bosskongdao76Yifanmumian16Name,bosskongdao76Yifanmumian16Tips,0,1,,,,
549,bosskongdao76Yifanmumian17,bosskongdao76Yifanmumian17e8,0,0,0,50,0,0,,bosskongdao76Yifanmumian17Name,,0,1,,,,
550,bosskongdao76Yifanmumian18,bosskongdao76Yifanmumian18e8,0,0,0,50,0,0,,bosskongdao76Yifanmumian18Name,,0,1,,,,
551,bosskongdao76Yifanmumian19,bosskongdao76Yifanmumian19e8,0,0,0,50,0,0,,bosskongdao76Yifanmumian19Name,,0,1,,,,
552,bosskongdao76Yifanmumian110,bosskongdao76Yifanmumian110e1,0,0,0,50,0,0,,bosskongdao76Yifanmumian110Name,,0,0,,,,
553,bosskongdao76Yifanmumian111,bosskongdao76Yifanmumian111e6,0,0,0,50,0,0,,bosskongdao76Yifanmumian111Name,,0,1,,,,
554,bosskongdao77Longnv11,bosskongdao77Longnv11e1,0,0,0,50,1,0,icon_bosskongdao71Weitianshi14,bosskongdao77Longnv11Name,bosskongdao77Longnv11Tips,0,0,,,,
555,bosskongdao77Longnv12,bosskongdao77Longnv12e1,0,0,0,50,1,0,icon_bosskongdao77Longnv13,bosskongdao77Longnv12Name,bosskongdao77Longnv12Tips,0,1,,,,
556,bosskongdao77Longnv13,bosskongdao77Longnv13e1,0,0,0,50,8,0,icon_bosskongdao77Longnv14,bosskongdao77Longnv13Name,bosskongdao77Longnv13Tips,0,1,,,,
557,bosskongdao77Longnv14,bosskongdao77Longnv14e1,0,0,0,50,8,0,,bosskongdao77Longnv14Name,,0,1,,,,
558,bosskongdao77Longnv15,bosskongdao77Longnv15e1,0,0,0,50,8,0,,bosskongdao77Longnv15Name,,0,1,,,,
559,bosskongdao78Jinglingwang11,bosskongdao78Jinglingwang11e1,0,0,0,50,1,0,icon_bosskongdao78Jinglingwang11,bosskongdao78Jinglingwang11Name,bosskongdao78Jinglingwang11Tips,0,0,,,,
560,bosskongdao78Jinglingwang12,bosskongdao78Jinglingwang12e1,0,0,0,50,1,0,,bosskongdao78Jinglingwang12Name,,0,0,,,,
561,bosskongdao78Jinglingwang13,bosskongdao78Jinglingwang13e1,0,0,0,50,2,0,icon_bosskongdao78Jinglingwang13,bosskongdao78Jinglingwang13Name,bosskongdao78Jinglingwang13Tips,0,0,,,,
562,bosskongdao78Jinglingwang14,bosskongdao78Jinglingwang14e1,0,0,0,50,2,0,,bosskongdao78Jinglingwang14Name,,0,0,,,,
563,bosskongdao78Jinglingwang15,bosskongdao78Jinglingwang15e1,0,0,0,50,2,0,,bosskongdao78Jinglingwang15Name,,0,0,,,,
564,bosskongdao78Jinglingwang16,bosskongdao78Jinglingwang16e1,0,0,0,50,5,0,icon_bosskongdao78Jinglingwang16,bosskongdao78Jinglingwang16Name,bosskongdao78Jinglingwang16Tips,0,0,,,,
565,bosskongdao78Jinglingwang17,bosskongdao78Jinglingwang17e1,0,0,0,50,1,0,icon_bosskongdao78Jinglingwang17,bosskongdao78Jinglingwang17Name,bosskongdao78Jinglingwang17Tips,0,1,,,,
566,bosskongdao78Jinglingwang18,bosskongdao78Jinglingwang18e1,0,0,0,50,5,0,,bosskongdao78Jinglingwang16Name,,0,0,,,,
567,bossrenjie81Huapo2awaken1,bossrenjie81Huapo2awaken1e3,0,0,0,50,0,0,icon_attackPlantStrong,bossrenjie81Huapo2awaken1Name,bossrenjie81Huapo2awaken1Tips,0,0,,,,
568,bossrenjie81Huapo2awaken2,bossrenjie81Huapo2awaken2e3,0,0,0,50,1,0,icon_psvWendige2,bossrenjie81Huapo2awaken2Name,bossrenjie81Huapo2awaken2Tips,0,0,,,,
569,bossrenjie81Huapo2awaken3,bossrenjie81Huapo2awaken3e3,0,0,0,50,8,0,icon_ultHuapo2,bossrenjie81Huapo2awaken3Name,bossrenjie81Huapo2awaken3Tips,0,0,,,,
570,bossrenjie81Huapo2awaken4,bossrenjie81Huapo2awaken4e3,0,0,0,50,8,0,,bossrenjie81Huapo2awaken4Name,,0,0,,,,
571,bossrenjie81Huapo2awaken5,bossrenjie81Huapo2awaken5e3,0,0,0,50,8,0,,bossrenjie81Huapo2awaken5Name,,0,0,,,,
572,bossrenjie81Huapo2awaken6,bossrenjie81Huapo2awaken6e3,0,0,0,50,8,0,,bossrenjie81Huapo2awaken6Name,,0,0,,,,
573,bossrenjie81Huapo2awaken7,bossrenjie81Huapo2awaken7e3,0,0,0,50,8,0,,bossrenjie81Huapo2awaken7Name,,0,0,,,,
574,bossrenjie81Huapo2awaken8,bossrenjie81Huapo2awaken8e1,0,0,0,50,4,0,icon_bossrenjie81Huapo2awaken8,bossrenjie81Huapo2awaken8Name,bossrenjie81Huapo2awaken8Tips,0,0,,,,
575,bossrenjie82Huoniao4awaken1,bossrenjie82Huoniao4awaken1e3,0,0,0,50,1,0,icon_ultHuoniao4,bossrenjie82Huoniao4awaken1Name,bossrenjie82Huoniao4awaken1Tips,0,0,,,,
576,bossrenjie82Huoniao4awaken2,bossrenjie82Huoniao4awaken2e6,0,0,0,50,11,0,icon_ultWushi4,bossrenjie82Huoniao4awaken2Name,bossrenjie82Huoniao4awaken2Tips,0,1,,,,
577,bossrenjie82Huoniao4awaken3,bossrenjie82Huoniao4awaken3e4,0,0,0,50,8,0,icon_bosshuoshan43Huoniao41,bossrenjie82Huoniao4awaken3Name,bossrenjie82Huoniao4awaken3Tips,0,1,,,,
580,bossrenjie82Huoniao4awaken6,bossrenjie82Huoniao4awaken6e1,0,0,0,50,4,0,,,,0,0,,,,
581,bossrenjie82Huoniao4awaken7,bossrenjie82Huoniao4awaken7e1,0,0,0,50,4,0,icon_psvSaibulesi4,bossrenjie82Huoniao4awaken7Name,bossrenjie82Huoniao4awaken7Tips,0,0,,,,
583,bossrenjie82Huoniao4awaken9,bossrenjie82Huoniao4awaken9e1,0,0,0,50,4,0,icon_bossrenjie82Huoniao4awaken9,bossrenjie82Huoniao4awaken9Name,bossrenjie82Huoniao4awaken9Tips,0,0,,,,
584,bossrenjie82Huoniao4awaken10,bossrenjie82Huoniao4awaken10e1,0,0,0,50,4,0,,bossrenjie82Huoniao4awaken10Name,,0,0,,,,
585,bossrenjie83Amute3awaken1,bossrenjie83Amute3awaken1e3,0,0,0,50,1,0,icon_ultXiaochou3,bossrenjie83Amute3awaken1Name,bossrenjie83Amute3awaken1Tips,0,0,,,,
586,bossrenjie83Amute3awaken2,bossrenjie83Amute3awaken2e1,0,0,0,50,4,0,icon_psvMoguguai3,bossrenjie83Amute3awaken2Name,bossrenjie83Amute3awaken2Tips,0,0,,,,
587,bossrenjie83Amute3awaken3,bossrenjie83Amute3awaken3e4,0,0,0,50,1,0,icon_bossrenjie83Amute3awaken3,bossrenjie83Amute3awaken3Name,bossrenjie83Amute3awaken3Tips,0,1,,,,
588,bossrenjie83Amute3awaken4,bossrenjie83Amute3awaken4e1,0,0,0,50,8,0,icon_psvShuigui3,bossrenjie83Amute3awaken4Name,bossrenjie83Amute3awaken4Tips,0,0,,,,
589,bossrenjie83Amute3awaken5,bossrenjie83Amute3awaken5e1,0,0,0,50,8,0,,bossrenjie83Amute3awaken4Name,,0,0,,,,
590,bossrenjie83Amute3awaken6,bossrenjie83Amute3awaken6e1,0,0,0,50,8,0,,bossrenjie83Amute3awaken4Name,,0,0,,,,
591,bossrenjie83Amute3awaken7,bossrenjie83Amute3awaken7e1,0,0,0,50,8,0,icon_bossrenjie83Amute3awaken7,bossrenjie83Amute3awaken7Name,bossrenjie83Amute3awaken7Tips,0,0,,,,
592,bossrenjie84Anpusha5awaken1,bossrenjie84Anpusha5awaken1e3,0,0,0,50,1,0,icon_ultLuoxinfu5,bossrenjie84Anpusha5awaken1Name,bossrenjie84Anpusha5awaken1Tips,0,0,,,,
593,bossrenjie84Anpusha5awaken2,bossrenjie84Anpusha5awaken2e4,0,0,0,50,1,0,icon_bossminghe66Saibulesi52,bossrenjie84Anpusha5awaken2Name,bossrenjie84Anpusha5awaken2Tips,0,1,,,,
594,bossrenjie84Anpusha5awaken3,bossrenjie84Anpusha5awaken3e6,0,0,0,50,8,0,icon_psvWeitianshi5,bossrenjie84Anpusha5awaken3Name,bossrenjie84Anpusha5awaken3Tips,0,0,,,,
595,bossrenjie84Anpusha5awaken4,bossrenjie84Anpusha5awaken4e3,0,0,0,50,8,0,,bossrenjie84Anpusha5awaken4Name,,0,0,,,,
596,bossrenjie84Anpusha5awaken5,bossrenjie84Anpusha5awaken5e1,0,0,0,50,8,0,icon_bossrenjie84Anpusha5awaken5,bossrenjie84Anpusha5awaken5Name,bossrenjie84Anpusha5awaken5Tips,0,0,,,,
597,bossrenjie84Anpusha5awaken6,bossrenjie84Anpusha5awaken6e1,0,0,0,50,4,0,,,,0,0,,,,
598,bossrenjie84Anpusha5awaken7,bossrenjie84Anpusha5awaken7e1,0,0,0,50,4,0,,,,0,0,,,,
599,bossrenjie84Anpusha5awaken8,bossrenjie84Anpusha5awaken8e1,0,0,0,50,4,0,,,,0,0,,,,
600,bossrenjie84Anpusha5awaken9,bossrenjie84Anpusha5awaken9e1,0,0,0,50,4,0,,bossrenjie82Huoniao4awaken10Name,,0,0,,,,
601,bossrenjie85Dujiaoshou1awaken1,bossrenjie85Dujiaoshou1awaken1e3,0,0,0,50,1,0,icon_bossrenjie85Dujiaoshou1awaken1,bossrenjie85Dujiaoshou1awaken1Name,bossrenjie85Dujiaoshou1awaken1Tips,0,0,,,,
602,bossrenjie85Dujiaoshou1awaken2,bossrenjie85Dujiaoshou1awaken2e1,0,0,0,50,5,0,icon_bossrenjie85Dujiaoshou1awaken2,bossrenjie85Dujiaoshou1awaken2Name,bossrenjie85Dujiaoshou1awaken2Tips,0,0,,,,
603,bossrenjie85Dujiaoshou1awaken3,bossrenjie85Dujiaoshou1awaken3e1,0,0,0,50,8,0,icon_bossrenjie85Dujiaoshou1awaken3,bossrenjie85Dujiaoshou1awaken3Name,bossrenjie85Dujiaoshou1awaken3Tips,0,0,,,,
604,bossrenjie85Dujiaoshou1awaken4,bossrenjie85Dujiaoshou1awaken4e1,0,0,0,50,8,0,,bossrenjie85Dujiaoshou1awaken3Name,,0,0,,,,
608,bossrenjie85Dujiaoshou1awaken8,bossrenjie85Dujiaoshou1awaken8e1,0,0,0,50,8,0,,bossrenjie85Dujiaoshou1awaken8Name,,0,0,,,,
609,bossrenjie85Dujiaoshou1awaken9,bossrenjie85Dujiaoshou1awaken9e1,0,0,0,50,4,0,icon_bossrenjie85Dujiaoshou1awaken9,bossrenjie85Dujiaoshou1awaken9Name,bossrenjie85Dujiaoshou1awaken9Tips,0,0,,,,
610,bossrenjie86Landuo21,bossrenjie86Landuo21e1,0,0,0,50,1,0,icon_bossrenjie86Landuo21,bossrenjie86Landuo21Name,bossrenjie86Landuo21Tips,0,0,,,,
611,bossrenjie86Landuo22,bossrenjie86Landuo22e1,0,0,0,50,6,0,icon_bossrenjie86Landuo22,bossrenjie86Landuo22Name,bossrenjie86Landuo22Tips,0,1,,,,
612,bossrenjie86Landuo23,bossrenjie86Landuo23e1,0,0,0,50,8,0,icon_bossrenjie86Landuo23,bossrenjie86Landuo23Name,bossrenjie86Landuo23Tips,0,1,,,,
613,bossrenjie86Landuo24,bossrenjie86Landuo24e1,0,0,0,50,8,0,icon_bossdajie17Zouyincao22,bossrenjie86Landuo24Name,bossrenjie86Landuo24Tips,0,1,,,,
614,bossrenjie86Landuo25,bossrenjie86Landuo25e1,0,0,0,50,4,0,,,,0,0,,,,
615,bossrenjie86Landuo26,bossrenjie86Landuo26e1,0,0,0,50,4,0,,,,0,0,,,,
616,bossrenjie86Landuo27,bossrenjie86Landuo27e1,0,0,0,50,4,0,,,,0,0,,,,
617,bossrenjie86Landuo28,bossrenjie86Landuo28e1,0,0,0,50,4,0,,,,0,0,,,,
618,bossrenjie86Landuo29,bossrenjie86Landuo29e1,0,0,0,50,4,0,,bossrenjie82Huoniao4awaken10Name,,0,0,,,,
619,bossrenjie87Baonu41,bossrenjie87Baonu41e1,0,0,0,50,0,0,icon_bosshuoshan48Hehuaisituosi43,bossrenjie87Baonu41Name,bossrenjie87Baonu41Tips,0,0,,,,
620,bossrenjie87Baonu42,bossrenjie87Baonu42e1,0,0,0,50,0,0,,bossrenjie87Baonu42Name,,0,0,,,,
621,bossrenjie87Baonu43,bossrenjie87Baonu43e1,0,0,0,50,0,0,icon_ultWushi4,bossrenjie87Baonu43Name,bossrenjie87Baonu43Tips,0,1,,,,
622,bossrenjie87Baonu44,bossrenjie87Baonu44e1,0,0,0,50,0,0,,bossrenjie87Baonu44Name,,0,1,,,,
623,bossrenjie87Baonu45,bossrenjie87Baonu45e1,0,0,0,50,4,0,icon_bossshiliantaIfrit46,bossrenjie87Baonu45Name,bossrenjie87Baonu45Tips,0,0,,,,
624,bossrenjie87Baonu46,bossrenjie87Baonu46e1,0,0,0,50,4,0,,,,0,0,,,,
628,bossrenjie87Baonu410,bossrenjie87Baonu410e1,0,0,0,50,4,0,,bossrenjie87Baonu45Name,,0,0,,,,
629,bossrenjie87Baonu411,bossrenjie87Baonu411e1,0,0,0,50,4,0,,bossrenjie82Huoniao4awaken10Name,,0,0,,,,
630,bossrenjie88Yafogemeng51,bossrenjie88Yafogemeng51e1,0,0,0,50,0,0,icon_attackEarthStrong,bossrenjie88Yafogemeng51Name,bossrenjie88Yafogemeng51Tips,0,0,,,,
631,bossrenjie88Yafogemeng52,bossrenjie88Yafogemeng52e1,0,0,0,50,5,0,,bossrenjie88Yafogemeng52Name,,0,0,,,,
632,bossrenjie88Yafogemeng53,bossrenjie88Yafogemeng53e1,0,0,0,50,5,0,icon_psvLuoxinfu5,bossrenjie88Yafogemeng53Name,bossrenjie88Yafogemeng52Tips,0,0,,,,
633,bossrenjie88Yafogemeng54,bossrenjie88Yafogemeng54e1,0,0,0,50,6,0,icon_bossminghe64Nvyao54,bossrenjie88Yafogemeng54Name,bossrenjie88Yafogemeng54Tips,0,1,,,,
634,bossrenjie88Yafogemeng55,bossrenjie88Yafogemeng55e1,0,0,0,50,4,0,,,,0,0,,,,
635,bossrenjie88Yafogemeng56,bossrenjie88Yafogemeng56e1,0,0,0,50,5,0,,bossrenjie88Yafogemeng56Name,,0,0,,,,
636,bossrenjie88Yafogemeng57,bossrenjie88Yafogemeng57e1,0,0,0,50,4,0,,,,0,0,,,,
637,bossrenjie88Yafogemeng58,bossrenjie88Yafogemeng58e1,0,0,0,50,0,0,icon_psvAnpusha5,bossrenjie88Yafogemeng58Name,bossrenjie88Yafogemeng58Tips,0,0,,,,
638,bossrenjie88Yafogemeng59,bossrenjie88Yafogemeng59e1,0,0,0,50,0,0,,bossrenjie88Yafogemeng59Name,,0,0,,,,
639,bossdajie15Langren36,bossdajie15Langren36e1,0,0,0,50,4,0,,,,0,0,,,,
640,bossdajie15Langren37,bossdajie15Langren37e1,0,0,0,50,4,0,,,,0,0,,,,
641,bossWorldJidu51,bossWorldJidu51e1,0,0,0,50,0,0,icon_bossminghe65Weitianshi52,bossWorldJidu51Name,bossWorldJidu51Tips,0,0,,,,
642,bossWorldJidu52,bossWorldJidu52e1,0,0,0,50,0,0,,,,0,0,,,,
643,bossWorldJidu53,bossWorldJidu53e1,0,0,0,50,0,0,,,,0,0,,,,
644,bossWorldJidu54,bossWorldJidu54e1,0,0,0,50,0,0,icon_bossWorldJidu54,bossWorldJidu54Name,bossWorldJidu54Tips,0,1,,,,
645,bossWorldJidu55,bossWorldJidu55e1,0,0,0,50,0,0,,,,0,1,,,,
646,bossWorldJidu56,bossWorldJidu56e1,0,0,0,50,0,0,,,,0,1,,,,
647,bossWorldJidu57,bossWorldJidu57e1,0,0,0,50,0,0,icon_magicEarthStrong,bossWorldJidu57Name,bossWorldJidu57Tips,0,1,,,,
648,bossWorldJidu58,bossWorldJidu58e1,0,0,0,50,0,0,,,,0,1,,,,
649,bossWorldJidu59,bossWorldJidu59e1,0,0,0,50,0,0,,,,0,1,,,,
650,bossWorldJidu510,bossWorldJidu510e1,0,0,0,50,0,0,icon_bossWorldJidu510,bossWorldJidu510Name,bossWorldJidu510Tips,0,1,,,,
651,bossWorldJidu511,bossWorldJidu511e1,0,0,0,50,0,0,,,,0,1,,,,
652,bossWorldJidu512,bossWorldJidu512e1,0,0,0,50,0,0,,,,0,1,,,,
653,bossWorldJidu513,bossWorldJidu513e1,0,0,0,50,4,0,icon_bossminghe64Nvyao53,bossWorldJidu513Name,bossWorldJidu513Tips,0,0,,,,
654,bossWorldJidu514,bossWorldJidu514e1,0,0,0,50,0,0,,,,0,1,,,,
655,bossWorldMeitatelong11,bossWorldMeitatelong11e1,0,0,0,50,0,0,icon_bosskongdao71Weitianshi11,bossWorldMeitatelong11Name,bossWorldMeitatelong11Tips,0,1,,,,
656,bossWorldMeitatelong12,bossWorldMeitatelong12e1,0,0,0,50,0,0,,,,0,1,,,,
657,bossWorldMeitatelong13,bossWorldMeitatelong13e1,0,0,0,50,0,0,,,,0,1,,,,
658,bossWorldMeitatelong14,bossWorldMeitatelong14e1,0,0,0,50,0,0,icon_bosskongdao72Nvyao15,bossWorldMeitatelong14Name,bossWorldMeitatelong14Tips,0,1,,,,
659,bossWorldMeitatelong15,bossWorldMeitatelong15e1,0,0,0,50,0,0,,,,0,1,,,,
660,bossWorldMeitatelong16,bossWorldMeitatelong16e1,0,0,0,50,0,0,,,,0,1,,,,
661,bossWorldMeitatelong17,bossWorldMeitatelong17e1,0,0,0,50,0,0,icon_bosskongdao73Luoxinfu11,bossWorldMeitatelong17Name,bossWorldMeitatelong17Tips,0,0,,,,
662,bossWorldMeitatelong18,bossWorldMeitatelong18e1,0,0,0,50,0,0,,,,0,0,,,,
663,bossWorldMeitatelong19,bossWorldMeitatelong19e1,0,0,0,50,0,0,,,,0,0,,,,
664,bossWorldMeitatelong110,bossWorldMeitatelong110e1,0,0,0,50,0,0,icon_bosskongdao78Jinglingwang13,bossWorldMeitatelong110Name,bossWorldMeitatelong110Tips,0,1,,,,
665,bossWorldMeitatelong111,bossWorldMeitatelong111e1,0,0,0,50,0,0,,,,0,1,,,,
666,bossWorldMeitatelong112,bossWorldMeitatelong112e1,0,0,0,50,0,0,,,,0,1,,,,
667,bossWorldMeitatelong113,bossWorldMeitatelong113e1,0,0,0,50,4,0,icon_bosskongdao73Luoxinfu12,bossWorldMeitatelong113Name,bossWorldMeitatelong113Tips,0,0,,,,
668,bossWorldMeitatelong114,bossWorldMeitatelong114e1,0,0,0,50,0,0,,,,0,1,,,,
669,bosschaoxue52Yifanmumian31,bosschaoxue52Yifanmumian31e1,0,0,0,50,0,0,icon_magicWaterStrong,bosschaoxue52Yifanmumian31Name,bosschaoxue52Yifanmumian31Tips,0,1,,,,
670,bosschaoxue52Yifanmumian32,bosschaoxue52Yifanmumian32e1,0,0,0,50,0,0,,bosschaoxue52Yifanmumian32Name,,0,1,,,,
671,bosschaoxue52Yifanmumian33,bosschaoxue52Yifanmumian33e1,0,0,0,50,0,0,icon_ultWagui3,bosschaoxue52Yifanmumian33Name,bosschaoxue52Yifanmumian34Tips,0,1,,,,
672,bosschaoxue52Yifanmumian34,bosschaoxue52Yifanmumian34e1,0,0,0,50,0,0,,bosschaoxue52Yifanmumian34Name,,0,0,,,,
673,bosschaoxue52Yifanmumian35,bosschaoxue52Yifanmumian35e1,0,0,0,50,5,0,icon_attackWaterSlight,bosschaoxue52Yifanmumian35Name,bosschaoxue52Yifanmumian35Tips,0,0,,,,
674,bossWorldJidu515,bossWorldJidu515e1,0,0,0,50,0,0,,,,0,1,,,,
