TEXT,NUM,NUM,NUM,NUM,TEXT,NUM,NUM,TEXT,TEXT,FLOAT,TEXT,NUM,FLOAT,NUM,NUM,TEXT,NUM,NUM,NUM,TEXT,FLOAT
bosshuoshan46Tianshizhang45e1,2,1,1,0,,,,,bosshuoshan46Tianshizhang45e2,2.5,,,,,,,12345,,,,1
bosshuoshan46Tianshizhang45e2,3,1,1,0,,,,,,,,1,0.6,1,4,,12345,,,,1
bosshuoshan46Tianshizhang46e1,2,1,1,0,,,,,bosshuoshan46Tianshizhang46e2,2.5,,,,,,,12345,,,,1
bosshuoshan46Tianshizhang46e2,0,1,1,0,"[""bosshuoshan46Tianshizhang46e3"",""bosshuoshan46Tianshizhang46e4""]",,,,,,,,,,,,12345,,,,1
bosshuoshan46Tianshizhang46e3,4,1,1,0,,,,,,,,,,,,bosshuoshan46Tianshizhang46b1,12345,,,,1
bosshuoshan46Tianshizhang46e4,4,1,1,0,,,,,,,,,,,,bosshuoshan46Tianshizhang46b2,12345,,,,1
bosshuoshan47Ifrit41e1,2,1,0,0,,,,,bosshuoshan47Ifrit41e2,1.5,,,,,,,12345,,,,1
bosshuoshan47Ifrit41e2,3,1,0,0,,,,,,,,0,0.8,0,4,,12345,,,bosshuoshan47Ifrit41e3,1
bosshuoshan47Ifrit41e3,0,1,0,0,"[""bosshuoshan47Ifrit41e4"",""bosshuoshan47Ifrit41e5""]",,,,,,,,,,,,12345,,,,1
bosshuoshan47Ifrit41e4,4,1,0,0,,,,,,,,,,,,bosshuoshan47Ifrit41b1,12345,,,,1
bosshuoshan47Ifrit41e5,4,1,0,0,,,,,,,,,,,,bosshuoshan47Ifrit41b2,12345,,,,1
bosshuoshan47Ifrit41e6,3,1,0,0,,,,,,,,0,0.3,0,4,,12345,,,,1
bosshuoshan47Ifrit42e1,2,1,0,0,,,,,bosshuoshan47Ifrit42e2,1.5,,,,,,,12345,,,,1
bosshuoshan47Ifrit42e2,3,1,0,0,,,,,,,,0,0.8,0,4,,12345,,,bosshuoshan47Ifrit41e4,1
bosshuoshan47Ifrit43e1,2,1,0,0,,,,,bosshuoshan47Ifrit43e2,1.5,,,,,,,12345,,,,1
bosshuoshan47Ifrit43e2,3,1,0,0,,,,,,,,0,0.8,0,4,,12345,,,,1
bosshuoshan47Ifrit44e1,1,1,0,0,,,1,bosshuoshan47Ifrit44e2,,,"""""",,,,,,12345,,,,1
bosshuoshan47Ifrit44e2,2,1,0,0,,,,,bosshuoshan47Ifrit44e3,2.5,,,,,,,12345,,,,1
bosshuoshan47Ifrit44e3,3,1,0,0,,,,,,,,0,1.8,0,4,,12345,,,bosshuoshan47Ifrit41e4,1
bosshuoshan47Ifrit45e1,2,1,0,0,,,,,bosshuoshan47Ifrit45e2,2.5,,,,,,,12345,,,,1
bosshuoshan47Ifrit45e2,3,1,0,0,,,,,,,,0,1.8,0,4,,12345,,,,1
bosssenlin38Meidusha21e1,2,1,1,0,,,,,bosssenlin38Meidusha21e2,0,,,,,,,12345,,,,1
bosssenlin38Meidusha21e2,3,1,1,0,,,,,,,,1,0,0,2,,12345,,0.75,,1
bosssenlin38Meidusha22e1,2,1,1,0,,,,,bosssenlin38Meidusha22e2,0,,,,,,,12345,,,,1
bosssenlin38Meidusha22e2,3,1,1,0,,,,,,,,1,0,0,2,,12345,,0.5,,1
bosssenlin38Meidusha23e1,2,1,1,0,,,,,bosssenlin38Meidusha23e2,0,,,,,,,12345,,,,1
bosssenlin38Meidusha23e2,3,1,1,0,,,,,,,,1,0,0,2,,12345,,0.25,,1
bosssenlin38Meidusha24e1,2,1,1,0,,,,,bosssenlin38Meidusha24e2,0,,,,,,,12345,,,,1
bosssenlin38Meidusha24e2,3,1,1,0,,,,,,,,1,0,0,2,,12345,,0.0001,,1
bosssenlin38Meidusha25e1,2,1,0,0,,,,,bosssenlin38Meidusha25e2,1,,,,,,,12345,,,,1
bosssenlin38Meidusha25e2,3,1,0,0,,,,,,,,1,1,0,2,,12345,,,,1
bosssenlin38Meidusha26e1,1,1,0,0,,,1,bosssenlin38Meidusha26e2,,,"""""",,,,,,12345,,,,1
bosssenlin38Meidusha26e2,2,1,0,0,,,,,bosssenlin38Meidusha26e3,1.5,,,,,,,12345,,,,1
bosssenlin38Meidusha26e3,3,1,0,0,,,,,,,,1,0.6,0,2,,12345,,,,1
bosssenlin38Meidusha27e1,1,1,0,0,,,1,bosssenlin38Meidusha27e2,,,"""""",,,,,,12345,,,,1
bosssenlin38Meidusha27e2,2,1,0,0,,,,,bosssenlin38Meidusha27e3,1.5,,,,,,,12345,,,,1
bosssenlin38Meidusha27e3,3,1,0,0,,,,,,,,1,1.2,0,2,,12345,,,bosssenlin38Meidusha27e4,1
bosssenlin38Meidusha27e4,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,0.5
bosssenlin38Meidusha28e1,0,1,1,0,"[""bosssenlin38Meidusha28e2"",""bosssenlin38Meidusha28e3"",""bosssenlin38Meidusha28e4"",""bosssenlin38Meidusha28e5""]",,,,,,,,,,,,12345,,,,1
bosssenlin38Meidusha28e2,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b1,12345,,,,1
bosssenlin38Meidusha28e3,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b2,12345,,,,1
bosssenlin38Meidusha28e4,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b3,12345,,,,1
bosssenlin38Meidusha28e5,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b4,12345,,,,1
bosssenlin38Meidusha28e6,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b5,12345,,,,1
bosssenlin38Meidusha28e7,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b6,12345,,,,1
bosssenlin38Meidusha28e8,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b7,12345,,,,1
bosssenlin38Meidusha28e9,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b8,12345,,,,1
bosssenlin38Meidusha28e10,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b9,12345,,,,1
bosssenlin38Meidusha28e11,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b10,12345,,,,1
bosssenlin38Meidusha28e12,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b11,12345,,,,1
bosssenlin38Meidusha28e13,4,1,1,0,,,,,,,,,,,,bosssenlin38Meidusha28b12,12345,,,,1
bosssenlin38Meidusha28e14,3,1,1,0,,,,,,,,1,100,0,2,,12345,,,,1
bosshuoshan48Hehuaisituosi41e1,2,1,0,0,,,,,bosshuoshan48Hehuaisituosi41e2,1.5,,,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi41e2,3,1,0,0,,,,,,,,0,1.1,0,4,,12345,,,,1
bosshuoshan48Hehuaisituosi42e1,1,1,0,0,,,1,bosshuoshan48Hehuaisituosi42e2,,,"""""",,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi42e2,2,1,0,0,,,,,bosshuoshan48Hehuaisituosi42e3,1.5,,,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi42e3,3,1,0,0,,,,,,,,0,0.75,0,4,,12345,,,,1
bosshuoshan48Hehuaisituosi43e1,1,1,0,0,,,1,bosshuoshan48Hehuaisituosi43e2,,,"""""",,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi43e2,2,1,0,0,,,,,bosshuoshan48Hehuaisituosi43e3,1.5,,,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi43e3,3,1,0,0,,,,,,,,0,1.75,0,4,,12345,,,physicdebuffFireDotMediume2,1
bosshuoshan48Hehuaisituosi44e1,1,1,0,0,,,1,bosshuoshan48Hehuaisituosi44e2,,,"""""",,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi44e2,2,1,0,0,,,,,bosshuoshan48Hehuaisituosi44e3,1.5,,,,,,,12345,,,,1
bosshuoshan48Hehuaisituosi44e3,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,1
bosshuoshan48Hehuaisituosi45e1,0,1,0,0,"[""bosshuoshan48Hehuaisituosi43e1"",""bosshuoshan48Hehuaisituosi44e1""]",,,,,,,,,,,,12345,,,,1
bosszhifuletuJiuweihu41e1,2,1,0,0,,,,,bosszhifuletuJiuweihu41e2,2,,,,,,,12345,,,,1
bosszhifuletuJiuweihu41e2,3,1,0,0,,,,,,,,1,1,0,4,,12345,,,,1
bosszhifuletuJiuweihu42e1,1,1,0,0,,,1,bosszhifuletuJiuweihu42e2,,,"""""",,,,,,12345,,,,1
bosszhifuletuJiuweihu42e2,2,1,0,0,,,,,bosszhifuletuJiuweihu42e3,1.5,,,,,,,12345,,,,1
bosszhifuletuJiuweihu42e3,3,1,0,0,,,,,,,,1,0.6,0,4,,12345,,,,1
bosszhifuletuJiuweihu43e1,2,1,1,0,,,,,bosszhifuletuJiuweihu43e2,1.5,,,,,,,12345,,,,1
bosszhifuletuJiuweihu43e2,3,1,1,0,,,,,,,,1,10,1,4,,12345,,,,1
bossmidasigongHuangjinzhiling11e1,2,1,0,0,,,,,bossmidasigongHuangjinzhiling11e2,1.5,,,,,,,12345,,,,1
bossmidasigongHuangjinzhiling11e2,3,1,0,0,,,,,,,,0,1,0,1,,12345,,,,1
bossmidasigongHuangjinzhiling12e1,2,1,0,0,,,,,bossmidasigongHuangjinzhiling12e2,1.5,,,,,,,12345,,,,1
bossmidasigongHuangjinzhiling12e2,3,1,0,0,,,,,,,,1,1,0,1,,12345,,,,1
bossmidasigongHuangjinzhiling13e1,1,1,0,0,,,1,bossmidasigongHuangjinzhiling13e2,,,"""""",,,,,,12345,,,,1
bossmidasigongHuangjinzhiling13e2,2,1,0,0,,,,,bossmidasigongHuangjinzhiling13e3,1.5,,,,,,,12345,,,,1
bossmidasigongHuangjinzhiling13e3,3,1,0,0,,,,,,,,0,0.6,0,1,,12345,,,,1
bossmidasigongHuangjinzhiling14e1,1,1,0,0,,,1,bossmidasigongHuangjinzhiling14e2,,,"""""",,,,,,12345,,,,1
bossmidasigongHuangjinzhiling14e2,2,1,0,0,,,,,bossmidasigongHuangjinzhiling14e3,1.5,,,,,,,12345,,,,1
bossmidasigongHuangjinzhiling14e3,3,1,0,0,,,,,,,,1,0.6,0,1,,12345,,,,1
ultMoguguai3e1,1,1,0,0,,,1,ultMoguguai3e2,,,"""""",,,,,,12345,,,,1
ultMoguguai3e2,2,1,0,0,,,,,ultMoguguai3e3,0,,,,,,,12345,,,,1
ultMoguguai3e3,3,1,0,0,,,,,,,,1,1.95,0,3,,12345,,,,1
psvMoguguai3e1,4,1,1,0,,,,,,,,,,,,psvMoguguai3b1,12345,,,,1
bossdajie11Moguguai41e1,2,1,0,0,,,,,bossdajie11Moguguai41e2,1,,,,,,,12345,,,,1
bossdajie11Moguguai41e2,3,1,0,0,,,,,,,,1,0.66,0,4,,12345,,,,1
bossdajie11Moguguai42e1,1,1,0,0,,,1,bossdajie11Moguguai42e2,,,"""""",,,,,,12345,,,,1
bossdajie11Moguguai42e2,2,1,0,0,,,,,bossdajie11Moguguai42e3,1.5,,,,,,,12345,,,,1
bossdajie11Moguguai42e3,3,1,0,0,,,,,,,,1,0.4,0,4,,12345,,,,1
bossdajie11Moguguai43e1,1,1,0,0,,,1,bossdajie11Moguguai43e2,,,"""""",,,,,,12345,,,,1
bossdajie11Moguguai43e2,2,1,0,0,,,,,bossdajie11Moguguai43e3,2.3,,,,,,,12345,,,,1
bossdajie11Moguguai43e3,3,1,0,0,,,,,,,,1,0.8,0,4,,12345,,,,1
bossdajie13Cike41e1,2,1,0,0,,,,,bossdajie13Cike41e2,1.5,0.3|bossdajie13Cike41e2;,,,,,,12345,,,,1
bossdajie13Cike41e2,3,1,0,0,,,,,,,,0,0.5,0,4,,12345,,,,1
bossdajie13Cike42e1,2,1,1,0,,,,,buffDefenseSelfe2,1.5,,,,,,,12345,,,,1
bossdajie13Cike43e1,1,1,0,0,,,1,bossdajie13Cike43e2,,,"""""",,,,,,12345,,,,1
bossdajie13Cike43e2,2,1,0,0,,,,,bossdajie13Cike43e3,2.3,,,,,,,12345,,,,1
bossdajie13Cike43e3,3,1,0,0,,,,,,,,0,1.2,0,4,,12345,,,,1
bossdajie13Cike44e1,0,1,1,0,"[""bossdajie13Cike44e2"",""bossdajie13Cike44e4""]",,,,,,,,,,,,12345,,,,1
bossdajie13Cike44e2,4,1,1,0,,,,,,,,,,,,bossdajie13Cike44b1,12345,,,,1
bossdajie13Cike44e5,0,1,0,0,"[""bossdajie13Cike44e3"",""bossdajie13Cike44e6""]",,,,,,,,,,,,12345,,,,1
bossdajie13Cike44e3,3,1,0,0,,,,,,,,0,0.2,0,4,,12345,,,,1
bossdajie13Cike44e4,4,1,1,0,,,,,,,,,,,,bossdajie13Cike44b2,12345,,,,1
bossdajie13Cike44e6,1,1,1,0,,,,,,,,,,,,,12345,,,,1
bossdajie18Ladong51e1,2,1,0,0,,,,,bossdajie18Ladong51e2,1.8,,,,,,,12345,,,,1
bossdajie18Ladong51e2,3,1,0,0,,,,,,,,1,1,0,5,,12345,,,,1
bossdajie18Ladong52e1,1,1,0,0,,,1,bossdajie18Ladong52e2,,,"""""",,,,,,12345,,,,1
bossdajie18Ladong52e2,2,1,0,0,,,,,bossdajie18Ladong52e3,1.8,,,,,,,12345,,,,1
bossdajie18Ladong52e3,3,1,0,0,,,,,,,,1,0.6,0,5,,12345,,,,1
bossdajie18Ladong53e1,4,1,1,0,,,,,,,,,,,,bossdajie18Ladong53b2,12345,,,,1
bossdajie18Ladong53e2,4,1,1,0,,,,,,,,,,,,bossdajie18Ladong53b1,12345,,,,1
bossdajie18Ladong54e1,1,1,0,0,,,1,bossdajie18Ladong54e2,,,"""""",,,,,,12345,,,,1
bossdajie18Ladong54e2,2,1,0,0,,,,,bossdajie18Ladong54e3,1.8,,,,,,,12345,,,,1
bossdajie18Ladong54e3,3,1,0,0,,,,,,,,1,1.2,0,5,,12345,,,bossdajie18Ladong54e4,1
bossdajie18Ladong54e4,4,1,0,0,,,,,,,,,,,,bossdajie18Ladong54b1,12345,,,,1
bossdajie18Ladong54e5,3,1,0,0,,,,,,,,1,0.4,0,5,,12345,,,,1
bossdajie18Ladong55e1,4,1,1,0,,,,,,,,,,,,bossdajie18Ladong55b1,12345,,,,1
bossdajie18Ladong55e2,0,1,1,0,"[""""]",,,,,,,,,,,,12345,,,,1
ultBingxuenvwang3e1,1,1,0,0,,,1,ultBingxuenvwang3e2,,,"""""",,,,,,12345,,,,1
ultBingxuenvwang3e2,2,1,0,0,,,,,ultBingxuenvwang3e3,0,,,,,,,12345,,,,1
ultBingxuenvwang3e3,3,1,0,0,,,,,,,,1,2.5,0,3,,12345,,,ultBingxuenvwang3e4,1
ultBingxuenvwang3e4,5,1,0,0,,,,,,,ContainsDespeedBufftarget|ultBingxuenvwang3e5;Default|ultBingxuenvwang3e6;,,,,,,12345,,,,1
ultBingxuenvwang3e5,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,1
ultBingxuenvwang3e6,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,0.5
psvBingxuenvwang3e1,4,1,1,0,,,,,,,,,,,,psvBingxuenvwang3b1,12345,,,,1
ultChange1e1,0,1,0,0,"[""ultChange1e2"",""ultChange1e5""]",,,,,,,,,,,,12345,,,,1
ultChange1e2,1,1,0,0,,,1,ultChange1e3,,,"""""",,,,,,12345,,,,1
ultChange1e3,2,1,0,0,,,,,ultChange1e4,0,,,,,,,12345,,,,1
ultChange1e4,5,1,0,0,,,,,,,ContainsXishouShieldcaster|ultChange1e8;Default|ultChange1e9;,,,,,,12345,,,,1
ultChange1e8,3,1,0,0,,,,,,,,1,4.8,0,1,,12345,,,,1
ultChange1e9,3,1,0,0,,,,,,,,1,2.4,0,1,,12345,,,,1
ultChange1e5,0,1,1,0,"[""ultChange1e6"",""ultChange1e7""]",,,,,,,,,,,,12345,,,,1
ultChange1e6,4,1,1,0,,,,,,,,,,,,ultChange1b1,12345,,,,1
ultChange1e7,4,1,1,0,,,,,,,,,,,,ultChange1b2,12345,,,,1
ultDujiaoshou1e1,0,1,0,0,"[""ultDujiaoshou1e2"",""ultDujiaoshou1e4""]",,,,,,,,,,,,12345,,,,1
ultDujiaoshou1e2,1,1,0,0,,,0,ultDujiaoshou1e8,,,"""""",,,,,,12345,,,,1
ultDujiaoshou1e8,2,1,0,0,,,,,dispelNegativee1,0,,,,,,,12345,,,,1
ultDujiaoshou1e4,5,1,0,0,,,,,,,LifeLower50caster|ultDujiaoshou1e6;Default|ultDujiaoshou1e5;,,,,,,12345,,,,1
ultDujiaoshou1e5,3,1,1,0,,,,,,,,1,1,1,1,,12345,,,,1
ultDujiaoshou1e6,1,1,0,0,,,0,ultDujiaoshou1e7,,,"""""",,,,,,12345,,,,1
ultDujiaoshou1e7,3,1,0,0,,,,,,,,1,1,1,1,,12345,,,,1
ultSheshou1e1,1,1,0,0,,,1,ultSheshou1e2,,,"""""",,,,,,12345,,,,1
ultSheshou1e2,2,1,0,0,,,,,ultSheshou1e3,0,,,,,,,12345,,,,1
ultSheshou1e3,3,1,0,0,,,,,,,,0,2.3,0,1,,12345,,,ultSheshou1e4,1
ultSheshou1e4,5,1,0,0,,,,,,,IsDark|ultSheshou1e5;Default|ultSheshou1e6;,,,,,,12345,,,,1
ultSheshou1e5,4,1,0,0,,,,,,,,,,,,debuffDefenseb1,12345,,,,1
ultSheshou1e6,4,1,0,0,,,,,,,,,,,,debuffDefenseb1,12345,,,,0.5
ultWeitianshi5e1,1,1,0,0,,,1,ultWeitianshi5e2,,,"""""",,,,,,12345,,,,1
ultWeitianshi5e2,2,1,0,0,,,,,ultWeitianshi5e3,0,,,,,,,12345,,,,1
ultWeitianshi5e3,5,1,0,0,,,,,,,IsLightDark|ultWeitianshi5e4;Default|ultWeitianshi5e5;,,,,,,12345,,,,1
ultWeitianshi5e4,3,1,0,0,,,,,,,,1,2.5,0,5,,12345,,,ultWeitianshi5e6,1
ultWeitianshi5e5,3,1,0,0,,,,,,,,1,2,0,5,,12345,,,ultWeitianshi5e6,1
ultWeitianshi5e6,4,1,0,0,,,,,,,,,,,,ultWeitianshi5b1,12345,,,,1
ultSheshou3e1,0,1,0,0,"[""ultSheshou3e2"",""ultSheshou3e4""]",,,,,,,,,,,,12345,,,,1
ultSheshou3e2,1,1,0,0,,,0,ultSheshou3e3,,,"""""",,,,,,12345,,,,1
ultSheshou3e3,2,1,0,0,,,,,buffSpeede2,1,,,,,,,12345,,,,1
ultSheshou3e4,1,1,0,0,,,0,ultSheshou3e5,,,"""""",,,,,,12345,,,,1
ultSheshou3e5,2,1,0,0,,,,,buffDefensee2,1,,,,,,,12345,,,,1
ultBingyan3e1,0,1,0,0,"[""ultBingyan3e2"",""ultBingyan3e5"",""ultBingyan3e6""]",,,,,,,,,,,,12345,,,,1
ultBingyan3e2,1,1,0,0,,,1,ultBingyan3e3,,,"""""",,,,,,12345,,,,1
ultBingyan3e3,2,1,0,0,,,,,ultBingyan3e4,0,,,,,,,12345,,,,1
ultBingyan3e4,4,1,0,0,,,,,,,,,,,,buffTauntb1,12345,,,,1
ultBingyan3e5,4,1,1,0,,,,,,,,,,,,ultBingyan3b1,12345,,,,1
ultBingyan3e6,4,1,1,0,,,,,,,,,,,,ultBingyan3b2,12345,,,,1
ultMengyan5e1,5,1,0,0,,,,,,,IsDazhaoManaged|ultMengyan5e3;Default|ultMengyan5e2;,,,,,,12345,,,,1
ultMengyan5e2,5,1,0,0,,,,,,,IsFireWaterGrass|ultMengyan5e4;Default|ultMengyan5e5;,,,,,,12345,,,,1
ultMengyan5e4,3,1,0,0,,,,,,,,0,0.18,0,5,,12345,,,,1
ultMengyan5e5,3,1,0,0,,,,,,,,0,0.145,0,5,,12345,,,,1
ultMengyan5e3,2,1,0,0,,,,,ultMengyan5Cast,0,0|ultMengyan5e2;0.18|ultMengyan5e2;,,,,,,12345,,,,1
ultMengyan5Cast,2,1,1,0,,,,,,,,,,,,,12345,,,,1
ultIfrit5e1,1,1,0,0,,,1,ultIfrit5e2,,,"""""",,,,,,12345,,,,1
ultIfrit5e2,2,1,0,0,,,,,ultIfrit5e3,0,,,,,,,12345,,,,1
ultIfrit5e3,5,1,0,0,,,,,,,ContainsDeBuff3|ultIfrit5e4;Default|ultIfrit5e5;,,,,,,12345,,,,1
ultIfrit5e4,3,1,0,0,,,,,,,,0,4.3,0,5,,12345,,,,1
ultIfrit5e5,5,1,0,0,,,,,,,ContainsDeBuff2|ultIfrit5e6;Default|ultIfrit5e7;,,,,,,12345,,,,1
ultIfrit5e6,3,1,0,0,,,,,,,,0,3.8,0,5,,12345,,,,1
ultIfrit5e7,5,1,0,0,,,,,,,ContainsDeBuff1|ultIfrit5e8;Default|ultIfrit5e9;,,,,,,12345,,,,1
ultIfrit5e8,3,1,0,0,,,,,,,,0,3.3,0,5,,12345,,,,1
ultIfrit5e9,3,1,0,0,,,,,,,,0,2.8,0,5,,12345,,,,1
ultDujiaoshou5e1,0,1,0,0,"[""ultDujiaoshou5e2"",""ultDujiaoshou5e4""]",,,,,,,,,,,,12345,,,,1
ultDujiaoshou5e2,1,1,0,0,,,1,ultDujiaoshou5e3,,,"""""",,,,,,12345,,,,1
ultDujiaoshou5e3,2,1,0,0,,,,,dispelBeneficiale1,0,,,,,,,12345,,,,1
ultDujiaoshou5e4,1,1,0,0,,,1,ultDujiaoshou5e7,,,"""""",,,,,,12345,,,,1
ultDujiaoshou5e7,5,1,0,0,,,,,,,LifeLower50target|ultDujiaoshou5e5;Default|ultDujiaoshou5e6;,,,,,,12345,,,,1
ultDujiaoshou5e5,3,1,0,0,,,,,,,,1,4.4,0,5,,12345,,,,1
ultDujiaoshou5e6,3,1,0,0,,,,,,,,1,2.2,0,5,,12345,,,,1
ultChange5e1,5,1,0,0,,,,,,,IsDazhaoManaged|ultChange5e3;Default|ultChange5e2;,,,,,,12345,,,,1
ultChange5e2,5,1,0,0,,,,,,,ContainsXishouShield|ultChange5e4;Default|ultChange5e5;,,,,,,12345,,,,1
ultChange5e4,3,1,0,0,,,,,,,,1,0.5,0,5,,12345,,,,1
ultChange5e5,3,1,0,0,,,,,,,,1,0.25,0,5,,12345,,,,1
ultChange5e3,2,1,0,0,,,,,ultChange5Cast,0,0|ultChange5e2;0.18|ultChange5e2;,,,,,,12345,,,,1
ultChange5Cast,2,1,1,0,,,,,,,,,,,,,12345,,,,1
psvshiliantaNvyao5e1,0,1,1,0,"[""psvNvyao5e1"",""psvshiliantaNvyao5e2""]",,,,,,,,,,,,12345,,,,1
psvshiliantaNvyao5e2,4,1,1,0,,,,,,,,,,,,PhyImmuneb1,12345,,,,1
psvshiliantaWeitianshi5e1,0,1,1,0,"[""psvWeitianshi5e1"",""psvshiliantaWeitianshi5e2""]",,,,,,,,,,,,12345,,,,1
psvshiliantaWeitianshi5e2,4,1,1,0,,,,,,,,,,,,PhyImmuneb1,12345,,,,1
psvshiliantaChange1e1,0,1,1,0,"[""psvChange1e1"",""psvshiliantaChange1e2""]",,,,,,,,,,,,12345,,,,1
psvshiliantaChange1e2,4,1,1,0,,,,,,,,,,,,MagicImmuneb1,12345,,,,1
psvshiliantaDujiaoshou1e1,0,1,1,0,"[""psvDujiaoshou1e1"",""psvshiliantaDujiaoshou1e2""]",,,,,,,,,,,,12345,,,,1
psvshiliantaDujiaoshou1e2,4,1,1,0,,,,,,,,,,,,MagicImmuneb1,12345,,,,1
psvshiliantaXiaochou2e1,0,1,1,0,"[""psvXiaochou2e1"",""psvshiliantaXiaochou2e2""]",,,,,,,,,,,,12345,,,,1
psvshiliantaXiaochou2e2,4,1,1,0,,,,,,,,,,,,psvshiliantaXiaochou2b1,12345,,,,1
psvshiliantaXiaochou2e3,1,1,0,0,,,1,psvshiliantaXiaochou2e4,,,"""""",,,,,,12345,,,,1
psvshiliantaXiaochou2e4,3,1,0,0,,,,,,,,1,6,1,2,,12345,,,,1
psvshiliantaXiaochou4e1,0,1,1,0,"[""psvXiaochou4e1"",""psvshiliantaXiaochou4e2""]",,,,,,,,,,,,12345,,,,1
psvshiliantaXiaochou4e2,4,1,1,0,,,,,,,,,,,,psvshiliantaXiaochou4b1,12345,,,,1
psvshiliantaXiaochou4e3,1,1,0,0,,,1,psvshiliantaXiaochou4e4,,,"""""",,,,,,12345,,,,1
psvshiliantaXiaochou4e4,3,1,0,0,,,,,,,,1,3,0,4,,12345,,,,1
bossshiliantaPanshen21e1,0,1,0,0,"[""bossxiaoxiang23Panshen22e1"",""bossshiliantaPanshen21e2""]",,,,,,,,,,,,12345,,,,1
bossshiliantaPanshen21e2,4,1,1,0,,,,,,,,,,,,PhyImmuneb1,12345,,,,1
bossshiliantaKairuisi56e1,4,1,1,0,,,,,,,,,,,,MagicImmuneb1,12345,,,,1
bossshiliantaIfrit46e1,2,1,1,0,,,,,bossshiliantaIfrit46e2,1,,,,,,,12345,,,,1
bossshiliantaIfrit46e2,4,1,1,0,,,,,,,,,,,,bossshiliantaIfrit46b1,12345,,,,1
psvChange1e1,4,1,1,0,,,,,,,,,,,,psvChange1b1,12345,,,,1
psvChange1e2,3,1,0,0,,,,,,,,1,0.5,0,1,,12345,,,,1
psvDujiaoshou1e1,4,1,1,0,,,,,,,,,,,,psvDujiaoshou1b1,12345,,,,1
psvDujiaoshou1e2,0,1,1,0,"[""psvDujiaoshou1e3"",""psvDujiaoshou1e4""]",,,,,,,,,,,,12345,,,,1
psvDujiaoshou1e3,4,1,1,0,,,,,,,,,,,,psvDujiaoshou1b2,12345,,,,1
psvDujiaoshou1e4,4,1,1,0,,,,,,,,,,,,psvDujiaoshou1b3,12345,,,,1
psvSheshou3e1,4,1,1,0,,,,,,,,,,,,psvSheshou3b1,12345,,,,1
psvWeitianshi5e1,4,1,1,0,,,,,,,,,,,,psvWeitianshi5b1,12345,,,,1
psvWeitianshi5e2,1,1,0,0,,,0,psvWeitianshi5e3,,,"""""",,,,,,12345,,,,1
psvWeitianshi5e3,3,1,0,0,,,,,,,,1,0.3,1,5,,12345,,,,1
psvSheshou1e1,4,1,1,0,,,,,,,,,,,,psvSheshou1b1,12345,,,,1
psvSheshou1e2,4,1,0,0,,,,,,,,,,,,debuffstunb1,12345,,,,1
psvBingyan3e1,0,1,1,0,"[""psvBingyan3e2"",""psvBingyan3e3""]",,,,,,,,,,,,12345,,,,1
psvBingyan3e2,4,1,1,0,,,,,,,,,,,,psvBingyan3b1,12345,,,,1
psvBingyan3e3,4,1,1,0,,,,,,,,,,,,psvBingyan3b2,12345,,,,1
psvBingyan3e4,3,1,0,0,,,,,,,,1,0.5,0,3,,12345,,,,1
psvBingyan3e5,4,1,0,0,,,,,,,,,,,,buffTauntb1,12345,,,,1
psvBingyan3e6,0,1,0,0,"[""psvBingyan3e4"",""psvBingyan3e7""]",,,,,,,,,,,,12345,,,,1
psvBingyan3e7,1,1,1,0,,,,,,,,,,,,,12345,,,,1
psvMengyan5e1,4,1,1,0,,,,,,,,,,,,psvMengyan5b1,12345,,,,1
psvIfrit5e1,4,1,1,0,,,,,,,,,,,,psvIfrit5b1,12345,,,,1
psvIfrit5e2,1,1,0,0,,,1,psvIfrit5e3,,,"""""",,,,,,12345,,,,1
psvIfrit5e3,3,1,0,0,,,,,,,,0,0.33,0,5,,12345,,,,1
psvDujiaoshou5e1,4,1,1,0,,,,,,,,,,,,psvDujiaoshou5b1,12345,,,,1
psvDujiaoshou5e2,0,1,1,0,"[""psvDujiaoshou5e3"",""psvDujiaoshou5e4""]",,,,,,,,,,,,12345,,,,1
psvDujiaoshou5e3,4,1,1,0,,,,,,,,,,,,psvDujiaoshou5b2,12345,,,,1
